대분류,중분류,법인명,브랜드명,brno,crno
외식,일식,(주)동심컴퍼니,홈팝참치,4438701231,1.80E+12
외식,일식,(주)동원본참치,참치야,3838602251,1.10E+12
외식,일식,(주)디자인큐브컴퍼니,북촌돈까스,2618111552,1.10E+12
외식,일식,(주)레디코퍼레이션,이자와,2908102560,1.35E+12
외식,일식,(주)루아,뭄뭄,3758100752,1.70E+12
외식,일식,(주)루아,MUM MUM,3758100752,1.70E+12
외식,일식,(주)만뽀당,만뽀,,
외식,일식,(주)만쿠라,만뽀 스키야키,2088701303,1.10E+12
외식,일식,(주)메종이츠,타코아찌 타코야끼전문점,8258802327,1.70E+12
외식,일식,(주)무궁화푸드,호랑이식당,8938800303,1.10E+12
외식,일식,(주)발리시스템,썰맨,2238119931,1.10E+12
외식,일식,(주)보우앤파트너스,카소미야,2138145261,1.10E+12
외식,일식,(주)본푸드시스템,치라시스시,1028142590,1.10E+12
외식,일식,(주)블록스타즈,카가와식당,5298801435,1.80E+12
외식,일식,(주)빌리어네어스토어즈,경양카츠,4438701487,1.10E+12
외식,일식,(주)사게네,사게네초밥,1028802108,2.85E+12
외식,일식,(주)사보르웨이,스시웨이,1308671076,1.21E+12
외식,일식,(주)삼동에프앤비,삼동소바,5808802142,1.35E+12
외식,일식,(주)상무프랜차이즈,마루요시,1508102170,2.00E+12
외식,일식,(주)상승에프앤비,오레노카츠,7448701717,1.10E+12
외식,일식,(주)새인스,호랭이초밥앤물회,6998100978,1.60E+12
외식,일식,(주)서현리테일,명성카츠인도쿄,4248600549,1.10E+12
외식,일식,(주)수다에프앤비,수다떠는 오징어,5908702254,1.36E+12
외식,일식,(주)스시세끼,스시세끼,1678702035,2.85E+12
외식,일식,(주)스시아오,스시아오,5728101615,2.30E+12
외식,일식,(주)스시어왕,스시어왕,4858800437,1.10E+12
외식,일식,(주)스시히로미,스시노칸도,6228801087,1.10E+12
외식,일식,(주)스아게코리아,스아게,2208898784,1.10E+12
외식,일식,(주)스템잇,쿠벤,5378700783,1.50E+12
외식,일식,(주)스템잇,KU·BEN,5378700783,1.50E+12
외식,일식,(주)신스티엔디,신야텐야,2328104183,1.10E+12
외식,일식,(주)심플프로젝트컴퍼니,부타이,3488700219,1.10E+12
